crop,temperature,humidity,rainfall,soil_moisture,growth_stage,previous_disease_history,risk_percentage,risk_level,disease_category
banana,23.9976316955962,41.71188132934722,167.15061014461077,11.382932838356552,maturity,0,64.7,medium,rust
rice,31.002276709691667,20.58743702277323,54.5368658918327,79.29865091105572,flowering,1,51.7,medium,powdery_mildew
cotton,30.06049142360846,47.39143460296182,140.49894882389944,43.84336945265983,maturity,0,44.9,medium,powdery_mildew
mango,32.81049931980365,49.172359504733755,89.09871349389786,57.74594340613278,flowering,0,44.0,medium,powdery_mildew
cotton,26.81506430778753,47.831147366015884,10.302238617781278,42.47233826999677,flowering,1,49.3,medium,rust
coffee,21.594004867035807,67.68624845925075,54.123404653404606,35.69207560194936,vegetative,0,46.9,medium,powdery_mildew
kidneybeans,19.031626978441313,48.17171675857958,207.84620950075438,29.068296738830966,seedling,0,53.1,medium,powdery_mildew
kidneybeans,17.121960133718144,85.7573366433095,201.29140398790184,60.16932700317528,vegetative,0,69.9,high,downy_mildew
cotton,24.322053335634585,83.09851639401883,237.32323169873948,41.04038591953041,vegetative,1,81.6,high,bacterial_wilt
banana,26.94524282585251,82.34919766008304,290.26265186899707,67.10512652182939,seedling,0,70.0,high,bacterial_wilt
grapes,29.152630328374606,89.19501631618684,141.8236430598594,35.79660587779706,flowering,0,66.7,high,bacterial_wilt
coconut,25.102351120052386,84.78084165015927,124.30385805819898,63.651246313143226,seedling,0,78.3,high,root_rot
maize,24.251490425965788,63.24126997491253,111.1930273875464,59.82242654607102,seedling,0,53.7,medium,rust
watermelon,21.226286159039024,97.44257597372221,60.217286204821086,33.03202893400396,seedling,1,66.4,high,bacterial_wilt
chickpea,19.860366739546556,39.62267369214011,128.34746429430731,42.22606004600663,maturity,0,45.2,medium,rust
chickpea,18.02697842084856,38.20990311639875,221.81671382781047,23.244094097340923,flowering,0,43.4,medium,powdery_mildew
coconut,25.686370169911285,32.58629073157305,111.64244200754435,33.258635095603594,maturity,0,37.0,low,none_significant
chickpea,21.193091957978414,99.14674055526771,48.00879362971661,76.21313500552125,seedling,0,64.3,medium,leaf_blight
chickpea,18.005706724816108,52.85552452396935,211.51328995716455,47.66286017269776,seedling,0,58.7,medium,rust
watermelon,22.232812676872584,44.712285459851486,31.493031251417502,74.79128056318972,seedling,0,44.1,medium,rust
rice,17.97117582724527,61.86332695532852,24.603262430676367,19.452655939422733,vegetative,1,45.9,medium,leaf_blight
cotton,30.77152423325502,91.00376976747262,56.98473518409318,26.407855742032147,seedling,1,60.9,medium,rust
coffee,25.348167897844302,37.561985716988474,258.4374682019131,65.79814482216062,vegetative,0,62.6,medium,powdery_mildew
lentil,23.293877345260654,48.70256422122165,177.5875923733148,72.9606324382564,flowering,0,75.2,high,blast
coconut,27.40872008163553,64.50204953913061,66.99295641517256,68.676852140892,maturity,0,56.1,medium,powdery_mildew
orange,19.644286121915595,23.373779570680576,62.03317452420261,92.19348326073795,flowering,0,45.6,medium,rust
wheat,18.346894452218983,66.2470694206676,214.62248470768685,62.327909855299936,flowering,1,63.6,medium,powdery_mildew
coffee,21.550516867505706,57.34341624292013,192.80594110585605,59.405331972065824,flowering,1,74.3,high,downy_mildew
banana,29.52070190954321,43.22113939900274,253.6300021252065,68.96105575174013,maturity,0,80.1,high,root_rot
wheat,25.184036803911034,50.14285473504047,152.42761599966363,34.391520720635825,seedling,0,61.5,medium,rust
coffee,24.0238238960885,81.33712532995872,22.440691303525018,31.38357489453349,vegetative,0,47.8,medium,powdery_mildew
rice,26.537943299348655,67.41658859839333,113.48770932800574,64.31108815507312,flowering,0,66.3,high,blast
banana,24.372424441497145,26.719817144194884,12.390631575085099,69.28203792706297,flowering,0,37.0,low,none_significant
cotton,28.942003652507314,70.31416160750268,54.97796387473555,93.16985490821162,maturity,1,63.4,medium,leaf_blight
chickpea,15.999794781934092,86.89544012768157,150.01514411658655,12.971770789006491,vegetative,0,45.9,medium,leaf_blight
maize,24.741333149933865,36.892579426501854,129.57914416724086,37.131775700613275,maturity,0,46.4,medium,rust
chickpea,23.38008828398155,90.66964294175774,242.7615914072355,21.81098454755045,maturity,1,72.0,high,blast
lentil,26.95702745097133,73.80355349598607,24.195579055465743,87.90070881959,seedling,0,59.9,medium,leaf_blight
maize,20.029501310971717,85.44344030065817,211.61509871272602,56.898197615991485,maturity,0,87.0,high,downy_mildew
sugarcane,30.11820802297237,50.182823835790764,136.81803642510997,46.611526493674475,flowering,0,56.8,medium,rust
sugarcane,31.238905838726122,63.677205289211514,40.99516406037766,67.84296541594534,seedling,1,71.9,high,bacterial_wilt
grapes,23.202009717301642,69.717389680165,209.50720455413628,73.3418718656895,vegetative,0,84.2,high,downy_mildew
maize,20.533933335333444,31.623741168570668,244.78708717719232,64.49150810047702,maturity,0,64.1,medium,powdery_mildew
chickpea,16.8364365733852,23.953596176889818,120.70424020279398,50.797544300078094,flowering,0,29.8,low,none_significant
rice,19.79611360187382,99.48548580002037,168.08174601031038,92.14451015147705,maturity,1,83.4,high,bacterial_wilt
chickpea,20.069139781293128,25.583954823888586,285.63050053859655,50.42112401185304,vegetative,0,54.1,medium,leaf_blight
kidneybeans,16.365857240902205,73.51950238320617,37.08031052638005,46.56101555947255,seedling,0,43.2,medium,leaf_blight
chickpea,15.753403433917267,27.854177665388697,26.84896742827585,85.91817990752108,maturity,0,21.3,low,none_significant
mango,31.95640687156798,69.14145074305193,284.7207715691977,59.538450712415894,flowering,0,62.9,medium,rust
coconut,24.918327873724728,65.33342259484101,9.999106637338285,87.65484441433239,maturity,1,63.4,medium,powdery_mildew
lentil,22.01853128541346,50.31454041018782,292.9903309075465,42.33001169934757,vegetative,1,73.3,high,blast
wheat,11.66865974596528,88.13666109079853,183.39867968920876,28.84368347577885,vegetative,0,52.8,medium,rust
wheat,26.151697023476032,54.87245902487713,264.03169226889446,93.25344238327078,flowering,0,70.7,high,blast
rice,24.04615850096253,47.3583059480072,127.75893876367687,18.052323351778895,maturity,1,66.3,high,bacterial_wilt
coffee,24.879910171461486,71.50477975032805,281.2554958054647,30.4109901259754,flowering,1,90.0,high,bacterial_wilt
cotton,26.7442583651681,48.40875627378912,92.95197592943445,67.34800712019921,flowering,1,66.7,high,bacterial_wilt
grapes,26.51426892114175,72.51663886364956,266.618187039732,78.21580317085267,seedling,0,76.0,high,downy_mildew
coconut,26.87793617250027,40.99265727828741,114.83931370759571,57.72358806706316,flowering,0,50.7,medium,powdery_mildew
maize,27.546433512192223,96.24400603761897,286.7711643459622,51.26299746812798,vegetative,0,72.6,high,blast
lentil,15.755858418703689,77.64093036124868,134.18244220306292,83.20547688325888,flowering,0,67.1,high,downy_mildew
watermelon,21.0204240864268,71.90794079286118,192.67501349099612,90.92456853846878,vegetative,1,85.4,high,bacterial_wilt
chickpea,18.5637119762292,97.94067136655411,118.76621744069567,35.85046267441324,seedling,0,56.2,medium,powdery_mildew
sugarcane,33.06041208317869,53.396244886729846,34.842557389480014,26.71184308797553,maturity,0,32.3,low,none_significant
grapes,19.143422975376566,49.30490998538786,148.91124963074952,30.66228023523727,seedling,0,54.5,medium,powdery_mildew
maize,24.411258526448403,69.46626786549248,200.30283055463943,88.05130635396584,flowering,0,70.9,high,root_rot
maize,24.95993186818144,69.1195923905762,252.92918772909445,34.377087453684325,maturity,1,75.8,high,bacterial_wilt
kidneybeans,17.529609726490126,82.16108204292969,130.34848179246532,71.42273548714553,seedling,0,61.7,medium,powdery_mildew
lentil,26.2238740831096,88.68783190015724,63.7788273363769,41.24516230672306,vegetative,0,58.3,medium,rust
watermelon,26.496314973690733,24.82646677879096,222.35751627521861,68.86325791690977,flowering,0,62.6,medium,powdery_mildew
cotton,26.467152919529408,69.28602021775333,259.6091799529176,53.76751992454178,seedling,0,67.4,high,downy_mildew
watermelon,19.896207679282423,81.68891667381175,124.0458687636147,11.076551090833224,seedling,0,46.1,medium,rust
coconut,22.549883871317448,58.24029542929363,184.15855033531335,42.55323362943671,flowering,1,71.0,high,blast
grapes,22.084199789290427,61.30840793612437,235.60387608395683,27.03855206470607,seedling,1,66.2,high,bacterial_wilt
coffee,26.6263262909353,29.938876911644094,2.476019236817839,68.55198488453617,maturity,1,41.1,medium,powdery_mildew
sugarcane,25.345902971770865,34.88386463319982,19.032457196371077,91.9125249566519,flowering,1,57.8,medium,powdery_mildew
coffee,21.530189782081226,71.84952912346441,189.6737249095458,88.29766561862245,maturity,0,87.4,high,bacterial_wilt
lentil,21.149989561052188,76.66379213606606,74.95386770018952,12.922940886304088,maturity,0,50.4,medium,leaf_blight
coconut,26.992996250784476,20.54947231584802,67.94299196249507,71.45667885622476,flowering,0,51.2,medium,powdery_mildew
lentil,26.491869692837813,73.64835389648822,223.97669416367896,56.28159842423634,seedling,0,85.7,high,bacterial_wilt
coconut,26.240714399501964,71.52757653093771,173.0427602938968,13.497807574480538,maturity,0,69.8,high,blast
watermelon,18.42305631816422,51.85174639038319,98.42660370598672,81.84890573748096,maturity,1,55.9,medium,rust
sugarcane,29.99240397566673,35.34515767421043,108.6840566340428,49.20132014434855,vegetative,0,53.3,medium,rust
chickpea,21.163765789318468,62.50954484533753,195.23228046923214,81.8425424598738,maturity,0,70.8,high,blast
grapes,18.661477949625112,20.161713984770635,273.6672545245474,75.96405170939528,flowering,0,44.2,medium,leaf_blight
banana,28.949530610904684,44.34781844266021,182.70209377307117,52.05727761497231,seedling,1,79.3,high,blast
sugarcane,24.530904113190857,94.1331529111608,245.39709286140922,18.714306084711332,flowering,1,92.4,high,downy_mildew
coffee,20.90942043868891,38.476752954397774,59.92582765523524,81.67398728147377,maturity,0,53.4,medium,leaf_blight
coffee,19.55678128035455,51.46628553685278,275.62328008450504,73.03195357990876,flowering,0,52.6,medium,rust
lentil,24.051003946126762,95.67348419505589,78.14061402608992,78.80768586784298,vegetative,0,60.9,medium,rust
grapes,18.201997462116125,60.02062826438415,25.787488999360143,18.169747465841226,seedling,0,34.2,low,none_significant
maize,25.70960791994269,23.70716091957003,46.35694635804669,32.65163013136172,maturity,0,41.3,medium,leaf_blight
kidneybeans,16.559102449576496,61.926313288209265,186.77201022146926,86.84453496066024,flowering,0,68.5,high,downy_mildew
mango,26.30727027551551,33.548314800206036,236.25109553436275,22.698190465261277,flowering,0,42.1,medium,powdery_mildew
coconut,27.609158846102645,97.58516479462023,119.02360110485962,44.22630320622612,vegetative,0,67.6,high,blast
chickpea,20.936042368000358,94.04549476316271,54.767514201615064,31.741273777240295,seedling,1,78.6,high,blast
lentil,24.935418879798966,40.56093261665505,56.12715746223774,10.640049054458773,vegetative,0,37.2,low,none_significant
sugarcane,27.132252242642412,36.35492149792904,205.05216857711605,27.757058955938746,flowering,1,61.8,medium,leaf_blight
chickpea,13.901948709850776,66.40824727162402,128.2249776620927,84.90100691333556,seedling,0,55.9,medium,leaf_blight
coffee,26.57514322549394,55.776802158151845,173.18372803295082,90.08071703749165,flowering,0,69.7,high,bacterial_wilt
coconut,26.261651132742518,39.26579831341506,30.750174500888118,75.67240563385712,maturity,0,33.6,low,none_significant
coffee,21.354367940009766,97.26436692934551,82.45982143856438,60.774311821835994,vegetative,0,67.9,high,downy_mildew
maize,27.89914414929126,83.53886399717953,103.48118209795811,5.090840293610613,maturity,0,61.1,medium,leaf_blight
watermelon,24.8097525287726,94.34529665876107,197.82874992594915,51.725890125143586,maturity,0,83.9,high,downy_mildew
rice,24.290920308501782,81.52627887183088,11.43276772510764,79.08621315366857,flowering,0,51.7,medium,rust
maize,29.32038124197194,23.90754233780428,11.175423855448873,52.16193918816816,seedling,0,42.5,medium,powdery_mildew
coffee,25.45559769136909,68.61735080600558,255.06017764310704,15.421134774723747,maturity,1,75.5,high,root_rot
coffee,26.178458963340887,31.320180887276887,23.366496785614977,40.88451538490095,vegetative,1,34.4,low,none_significant
cotton,26.87403241036908,63.059024900692016,34.036640464963256,63.782291996019744,vegetative,0,49.8,medium,rust
kidneybeans,18.091552760303905,73.99426269936748,139.48209197340938,79.72137525398578,vegetative,0,57.4,medium,rust
coconut,23.8516293392163,50.83126387138215,90.63337766639026,52.03951662184533,seedling,1,62.9,medium,leaf_blight
coconut,25.189466118225795,40.16896543460667,207.3311627342408,71.18525226759436,vegetative,0,57.1,medium,powdery_mildew
coffee,24.517589303984106,80.45654734272728,114.39777755849467,49.34558017306462,maturity,0,63.2,medium,powdery_mildew
mango,24.32677055836176,87.82614383726234,35.94811141359507,74.5173240646034,flowering,1,74.9,high,blast
orange,23.10829324273152,68.5736795138204,113.41108317075978,76.84667251303169,vegetative,1,79.6,high,bacterial_wilt
wheat,19.09450514120101,59.76473712241273,135.7057927256513,65.5650372010578,vegetative,0,58.5,medium,powdery_mildew
cotton,22.418756980528755,33.66953320980839,5.628738002089806,24.96663723709228,flowering,0,19.0,low,none_significant
maize,29.708029837245626,99.86354718884148,0.21265042313081128,22.11078027034225,maturity,0,50.3,medium,powdery_mildew
sugarcane,26.431819673249937,45.012506822959224,267.8931070033114,11.795780380665938,maturity,0,59.7,medium,leaf_blight
rice,27.846823321186374,84.03773300687871,253.24960800323274,40.99455963170398,flowering,1,86.0,high,bacterial_wilt
lentil,22.808926726898147,22.04537654482617,197.3920724080522,91.9406078875454,seedling,0,73.6,high,root_rot
lentil,23.01621598771748,61.45305742339399,299.2796205838742,48.437867393724865,maturity,0,66.1,high,root_rot
sugarcane,28.64427653859137,93.59468598887014,237.5963111351409,10.657904749718345,maturity,0,71.7,high,root_rot
grapes,24.360531306147024,45.31551997086444,138.16686585280556,87.83348413630318,flowering,0,68.5,high,bacterial_wilt
coconut,25.853920200996384,34.01479261007473,69.90127871451257,25.92419053169237,seedling,0,38.6,low,none_significant
maize,27.854928388445597,28.547183891461472,195.14022836033115,42.79893962302358,seedling,0,55.4,medium,powdery_mildew
coconut,26.593807516731882,71.14940151249837,229.517551392471,53.89478568744374,maturity,0,65.4,high,downy_mildew
mango,25.927656816492366,86.98301939663662,26.806175585275337,7.945075077859098,maturity,0,49.7,medium,powdery_mildew
kidneybeans,22.205204586850527,85.04279846379117,272.86485528712035,85.97843335727417,seedling,0,84.8,high,root_rot
coffee,21.271878809033694,97.89375284555386,0.7815357673701895,30.72137909443742,vegetative,0,60.2,medium,leaf_blight
coffee,24.42022564517679,21.393871238909874,79.7046144280698,9.634638542459939,flowering,0,32.8,low,none_significant
mango,32.5603381401468,48.94004021208042,112.82832465247388,88.68623627888768,maturity,0,56.9,medium,rust
lentil,26.104873184359626,21.288634090021922,80.47685489037273,58.49693581909255,seedling,0,47.5,medium,rust
sugarcane,27.278038185311637,77.30282966931864,153.4599595993484,65.62358453042444,flowering,1,64.3,medium,rust
rice,25.2044357796782,67.75809785366518,262.6066949399554,5.470475536971882,flowering,0,59.7,medium,leaf_blight
mango,27.780173105345874,75.46043365980053,151.30871009907392,56.634574748291506,vegetative,0,76.8,high,bacterial_wilt
rice,24.927443977191547,74.62640279015181,7.997456795135715,35.34696570313415,maturity,0,46.1,medium,powdery_mildew
lentil,23.64723127606553,32.984463149483915,294.24006293150944,8.937134771690669,maturity,1,64.3,medium,leaf_blight
banana,27.20652067459795,58.21728668536652,169.41177503057776,7.282908707708882,maturity,0,52.9,medium,leaf_blight
kidneybeans,17.566625007472815,50.83838010707004,22.20607999004951,75.48622800290168,flowering,0,35.7,low,none_significant
chickpea,21.014717445237146,55.1113430949296,12.599481213465912,42.02976237800973,seedling,0,35.1,low,none_significant
banana,25.702315601807378,72.04273245582698,182.14287583518575,16.395037343436663,seedling,0,69.1,high,bacterial_wilt
orange,19.27038983279527,61.72867605387589,270.6817347925607,16.826018682886975,vegetative,0,48.6,medium,powdery_mildew
cotton,30.29816466750288,88.51756832808108,40.75532810235506,6.558522894139543,flowering,0,51.8,medium,powdery_mildew
chickpea,17.88778467210379,54.448302770446745,221.17025410707012,55.10035850930189,flowering,0,55.4,medium,powdery_mildew
rice,19.017792784547332,56.123633209477894,51.0201674604262,33.945516614087225,vegetative,1,50.8,medium,rust
coconut,27.03556623018069,27.75813477768944,199.74499061934756,82.92847592532175,vegetative,0,55.3,medium,rust
coconut,26.700078296935523,24.482909587305038,63.51711163310028,13.732988670675349,flowering,0,38.5,low,none_significant
chickpea,15.312066292723763,84.28840375794127,71.76996308981202,56.51743888879547,flowering,0,59.2,medium,rust
cotton,25.789273916470602,84.67696382423937,108.49010148279271,61.31200247634752,seedling,1,80.9,high,downy_mildew
coffee,24.01049262152103,96.61873573713652,113.48002169423803,73.87592486365865,seedling,0,68.1,high,bacterial_wilt
coffee,24.494788742425772,45.442268443283986,228.33554264258257,52.94155259785063,vegetative,0,64.9,medium,rust
watermelon,24.711091101387783,89.61850965274114,235.21778672857894,58.44579117644797,seedling,0,72.8,high,blast
wheat,16.532383342914613,20.150320160641098,221.58696185325803,79.97153527888042,flowering,0,48.8,medium,rust
wheat,15.251699261545156,48.0951514377375,285.1207384313055,91.90240728917068,maturity,0,67.6,high,bacterial_wilt
coconut,28.14506575275378,29.49733131859011,287.4506897418651,70.19298823177616,flowering,0,61.5,medium,rust
cotton,31.96255138743029,56.47100413785619,210.39995608717393,45.55467825092381,vegetative,0,60.1,medium,leaf_blight
watermelon,22.857043987117507,49.05680823557433,65.26850674642388,24.804240465287897,flowering,1,50.2,medium,powdery_mildew
banana,26.925414076212135,58.87467672469739,80.20892016615855,38.64047453813447,maturity,0,43.2,medium,leaf_blight
chickpea,18.93442146832369,86.81672960064162,161.13818060962842,40.04975485099054,seedling,0,70.5,high,blast
maize,29.711077141388593,95.13397627746626,236.0792149727201,58.229245437140236,vegetative,0,84.3,high,bacterial_wilt
watermelon,20.560181096507897,75.13576897394574,10.866700488782389,17.55013517931207,flowering,1,62.2,medium,powdery_mildew
chickpea,20.327260324655608,28.956644208103288,35.28166899401987,11.182694590296041,vegetative,0,27.3,low,none_significant
rice,24.95400200712807,78.43603579562895,200.65227644299324,66.58758973461474,seedling,0,72.3,high,bacterial_wilt
rice,23.523134493848346,76.26431602744242,100.72304500915045,26.496222954939427,vegetative,1,60.7,medium,leaf_blight
watermelon,22.986951710038696,37.16426694986275,62.03543494989786,28.227201569967804,seedling,0,30.4,low,none_significant
chickpea,16.588038485511348,45.83131373371393,200.22574978632653,32.53331504961845,maturity,0,55.7,medium,leaf_blight
coffee,24.475311963645368,27.723785580183787,224.90809237189387,35.938487041823805,maturity,0,54.8,medium,rust
sugarcane,27.924316854351193,30.045073286627265,94.65830433224912,32.307848069603665,seedling,1,41.2,medium,leaf_blight
grapes,22.005064420122103,34.342444511968694,18.02852345898399,10.517121725959434,flowering,0,26.5,low,none_significant
coconut,26.317955202710166,26.113362106086278,156.71682610498928,22.620313817007236,vegetative,0,47.5,medium,powdery_mildew
kidneybeans,16.187385606907835,59.46329956761787,235.85877540774584,23.157845858671422,maturity,0,51.4,medium,powdery_mildew
maize,22.11669157984083,79.59236686102722,223.44186302952266,44.90488768099004,vegetative,0,71.2,high,bacterial_wilt
mango,31.481594924324746,92.45447359926543,164.61181174314999,76.36099830958551,seedling,0,77.2,high,bacterial_wilt
orange,23.518654608872712,20.400843723576585,169.8481475046802,23.35279796210971,maturity,0,52.8,medium,leaf_blight
rice,25.3660364027921,43.606384935234686,189.6954905129054,60.97828307802407,maturity,0,58.6,medium,leaf_blight
wheat,16.551673576414927,41.02899517832899,147.52567865792517,89.80826093615138,seedling,1,72.8,high,blast
orange,26.278737258890512,25.952927503844982,256.3777074390662,22.791405513660788,vegetative,0,44.0,medium,powdery_mildew
banana,27.690427756342775,40.40838495082578,17.887451526926725,32.45886789343918,seedling,0,37.4,low,none_significant
chickpea,21.218705857786755,74.08104829097056,30.948375890399284,24.244639462036705,maturity,0,48.2,medium,rust
kidneybeans,18.426042569601464,55.04036181916602,207.70534598937948,87.08550742917194,seedling,0,61.3,medium,rust
mango,28.412877238009493,84.86284422793216,74.19192509990805,25.007297976805035,seedling,0,60.8,medium,rust
rice,26.33510627031106,84.68761838337701,158.32269543192015,83.38833133596887,flowering,0,77.7,high,blast
coconut,28.079334696445137,81.2746469823654,76.66004794871718,42.5370623036249,flowering,0,67.1,high,downy_mildew
coffee,25.13186777320796,89.06350982656201,276.3207914651281,90.86869963325795,maturity,1,100.0,high,root_rot
watermelon,24.776012619595903,45.57716352054201,244.82870546899278,25.48114245944794,vegetative,0,54.5,medium,powdery_mildew
orange,16.157551320086938,62.15899328271522,150.6120529677722,67.04314662465652,maturity,0,55.3,medium,powdery_mildew
kidneybeans,13.096737950129247,24.814137657477346,278.5203697562703,10.392399710181977,maturity,1,51.6,medium,leaf_blight
kidneybeans,14.901015309591532,33.2922105954257,19.46014517162934,9.430575572363425,vegetative,0,23.6,low,none_significant
coconut,27.041860861829115,50.2843913062968,119.56927693227702,15.86957004250636,vegetative,1,61.7,medium,leaf_blight
cotton,25.68987932507892,56.39400742817925,101.43048385301644,69.36458486260055,maturity,0,63.8,medium,leaf_blight
banana,26.352152596108034,70.09498753918632,102.03380588453045,54.50477042998811,maturity,1,68.1,high,downy_mildew
chickpea,23.064059421760476,92.17645852124645,65.03331763796142,64.11610337932727,maturity,0,62.3,medium,rust
banana,31.008997395191756,95.44991481261916,283.9998964641672,7.0955669197330735,seedling,1,80.8,high,downy_mildew
orange,26.20621731505475,98.52060465796066,224.4695261656404,73.3423198942525,maturity,0,72.1,high,bacterial_wilt
banana,26.678009210861603,67.25543440694679,167.43468153788223,35.42240285397212,seedling,0,67.1,high,bacterial_wilt
lentil,20.56762356388923,39.79452354514828,85.02286600931467,7.099717289842364,flowering,0,38.8,low,none_significant
mango,31.726970057404696,96.29842693495095,221.0106269251064,65.59460673159003,flowering,0,80.6,high,bacterial_wilt
banana,27.417339882423867,58.46933622368564,67.52353774809916,47.062714194930145,seedling,1,68.0,high,downy_mildew
wheat,14.184808741255399,59.63949330825871,81.8006355907815,58.9928403009943,seedling,0,42.6,medium,leaf_blight
watermelon,19.489636761256968,32.402790934171406,135.9157566027107,31.261650982438553,vegetative,1,45.4,medium,powdery_mildew
banana,28.569649337849107,93.37807108745524,167.28112906161772,46.9092819870812,flowering,0,78.0,high,downy_mildew
wheat,10.653045770773648,53.24637200517692,172.91104235091188,87.4300470739794,seedling,0,61.1,medium,leaf_blight
banana,28.091357695201072,71.6588083278744,191.0479215721527,64.4130032825602,maturity,0,74.9,high,root_rot
rice,19.13210093727761,80.59146156932601,31.494845354642976,53.82795413084465,maturity,0,50.6,medium,leaf_blight
mango,32.007395355737266,33.2848448177719,181.97884859123985,50.61301531853989,flowering,1,69.3,high,blast
sugarcane,22.56541662163943,99.66568552980338,139.31086655124426,87.86075047743279,vegetative,1,82.9,high,blast
maize,26.65143538226373,38.923195153419535,224.24397437667542,26.230824540869435,seedling,1,67.7,high,root_rot
banana,26.71401056051615,38.87868788751028,297.66462364812656,70.7725627460834,vegetative,1,73.6,high,root_rot
sugarcane,29.09144324100344,22.181168006597282,242.91611307956404,82.83948367016976,maturity,0,51.7,medium,powdery_mildew
coconut,26.805908321970687,35.7377418267809,206.00049173440806,72.72823769769111,flowering,0,51.8,medium,leaf_blight
sugarcane,28.481358820009447,95.49858675773224,175.1243498668768,40.96486094460827,flowering,0,57.7,medium,rust
watermelon,26.37296516206219,91.54380614681692,75.14591787667312,76.58069084709027,vegetative,1,76.2,high,blast
maize,24.307807988981132,94.14907932854558,109.77517950208512,6.828750936398159,vegetative,0,59.0,medium,rust
sugarcane,24.05147466520468,38.36317432110655,177.5243890105767,94.65294680637884,vegetative,1,73.2,high,root_rot
coffee,26.33236946062921,60.15324112250789,254.22831311739787,57.368604394068,vegetative,0,57.8,medium,leaf_blight
watermelon,25.535170276461173,78.20473592672055,81.1064511384127,70.63643266852064,flowering,0,64.3,medium,leaf_blight
wheat,19.90968126987598,88.98875993188416,40.129380871858686,67.68301775118414,seedling,1,66.5,high,downy_mildew
maize,23.48332546354337,75.67573634441644,163.59198472071415,78.07110604546835,vegetative,1,96.6,high,blast
cotton,23.223859578438685,93.28399606100604,130.79151894889046,57.79412774131278,flowering,0,74.0,high,downy_mildew
coconut,22.946188071467596,65.47202086399669,50.4174970653071,75.57720646941715,seedling,1,70.3,high,bacterial_wilt
rice,26.426595768005583,71.2453228641314,50.47890092041326,55.54455246697018,maturity,1,60.2,medium,powdery_mildew
coffee,24.967676992003767,60.229381740977246,139.87744907566454,19.61021298845464,seedling,0,47.6,medium,leaf_blight
kidneybeans,17.51461267404962,68.73198587458485,294.38467041811384,66.09329591201644,maturity,1,69.1,high,bacterial_wilt
coconut,28.600653390946587,24.85363247517432,173.79031412186524,77.6025081187695,flowering,1,66.2,high,blast
banana,29.446046898569893,70.17514290964864,114.05881732291513,5.255461202843348,seedling,0,49.7,medium,rust
chickpea,13.760634889610028,29.762282368512743,221.13541135211233,53.92999343552922,maturity,0,54.4,medium,leaf_blight
orange,22.76049020730132,65.23753326021193,297.17489573561807,74.43927393950331,seedling,1,73.2,high,downy_mildew
banana,25.138031066538794,35.30724041616635,262.0033274701783,84.30917745563437,maturity,0,61.6,medium,rust
mango,32.11708994557363,34.67063167014905,197.31076349803547,39.14655042483023,flowering,1,67.7,high,downy_mildew
lentil,25.970800809981384,95.98575988269448,60.19455201626139,9.885954433948443,maturity,0,54.0,medium,powdery_mildew
watermelon,22.051069513824572,61.14294994155464,270.76356105795014,34.106748411837664,flowering,1,68.9,high,bacterial_wilt
mango,24.270080318272367,43.557192832345805,106.72415390362717,8.663000668719885,flowering,0,41.7,medium,leaf_blight
rice,28.823968961695044,90.82794024324697,53.183826542213595,59.489586382429906,flowering,0,63.0,medium,powdery_mildew
orange,23.49678168753875,91.2817910710999,236.89728452869556,70.18620337100228,flowering,1,81.3,high,blast
mango,32.0065352483444,61.5808770783793,107.56516194479924,16.01506841930452,maturity,0,37.6,low,none_significant
watermelon,25.076868400234815,30.77075384425872,61.62495711475179,7.134278254238902,vegetative,1,35.4,low,none_significant
banana,29.739012338941823,57.70772063478041,266.83569022324957,74.04189523820828,maturity,0,62.8,medium,rust
maize,23.115236072216877,90.1508228474767,221.54033474883445,74.85536837518995,seedling,0,83.1,high,downy_mildew
coconut,27.31113231892051,26.89917877261201,116.70453193428459,74.05135501332083,seedling,0,54.5,medium,powdery_mildew
lentil,26.08292429384108,33.7070946695986,57.31644865395914,41.66027786722686,flowering,0,45.3,medium,leaf_blight
lentil,25.357765357410297,31.505502252530178,168.7031796002048,43.68022024353595,flowering,0,58.4,medium,powdery_mildew
lentil,24.268792560629947,76.85099494923858,173.97875588595315,10.04027029839504,vegetative,0,50.8,medium,leaf_blight
cotton,25.835026508273696,66.52190623666105,177.83248488891053,37.949546247094965,flowering,1,73.7,high,downy_mildew
kidneybeans,18.95809499990639,68.4134057409176,152.90431581941687,71.34305835653824,vegetative,0,59.3,medium,rust
grapes,22.274747511681042,54.283252488596425,13.754001188983189,89.60621947041298,vegetative,0,46.5,medium,rust
kidneybeans,19.165849468640978,56.57636593023271,296.5177886012112,71.52788165499751,flowering,1,69.1,high,downy_mildew
maize,29.76167835461024,89.21982156402112,168.7612309104685,25.685852472811572,vegetative,0,68.7,high,downy_mildew
coffee,23.06170836964836,33.162965549494274,17.393144774549917,74.34400311732256,flowering,0,38.1,low,none_significant
lentil,20.94990544804685,75.58474073308417,62.988405925216284,23.04465527219229,vegetative,0,45.6,medium,powdery_mildew
sugarcane,27.64358060446798,61.56408423641604,54.111519511047725,73.86723825312232,flowering,1,65.1,high,bacterial_wilt
sugarcane,26.76179320561008,34.272479990060106,23.328970338117337,82.01045220970822,flowering,1,50.4,medium,rust
coconut,25.947800088536763,82.93652033215218,296.50539065226724,92.77416698064805,maturity,0,85.5,high,downy_mildew
mango,29.63190580308225,86.20673601449437,32.9385874753361,46.3147092769596,seedling,0,64.8,medium,powdery_mildew
